project_id,project_type,state,district,terrain_type,land_area_hectares,estimated_cost_inr_crore,project_start_year,affected_families_count,title_dispute_rate_percent,local_protest_flag,compensation_multiplier_demand,sia_approval_status,section_11_notification_days,forest_clearance_status,fund_disbursement_percent,sia_approval_status_risk_score,forest_clearance_status_risk_score,C_r,F_r,H_r,W_r,P_r,land_area_log,project_age_years,delay_binary_label,delay_risk_tier,CRS,CRS_tier
NHAI-GJ-2024-1202,Highway,Gujarat,Gandhinagar,Rural_Agri,161.19,697.39,2024,550,32.7,False,2.62,Approved,327,Not_Required,45.19,0.0,0.0,1.0,0.7778,0.5459,0.55,0.0,2.21,2,0,High,42.11,Moderate
NHAI-RJ-2023-1382,Highway,Rajasthan,Jaisalmer,Tribal_Schedule_V,91.47,288.32,2023,123,47.79,True,3.39,Pending,665,Not_Required,0.0,1.0,0.0,1.0,0.594,0.5716,0.4,0.7,1.966,3,1,Very_High,61.39,High
MNRE-OD-2016-0493,Renewable_Energy,Odisha,Puri,Rural_Agri,29.34,79.48,2016,54,14.26,True,2.42,Approved,380,Not_Required,40.87,0.0,0.0,1.0,0.4938,0.5579,0.8,0.7,1.482,10,1,Very_High,52.64,High
MoR-AP-2015-0475,Railway,Andhra Pradesh,NTR (Vijayawada),Rural_Agri,269.01,1417.91,2015,1324,40.09,False,3.14,Pending,287,Not_Required,14.32,1.0,0.0,1.0,0.8859,0.5713,0.75,0.0,2.4314,11,0,High,63.0,High
NHAI-RJ-2025-1383,Highway,Rajasthan,Bikaner,Forest_Eco_Sensitive,144.71,671.71,2025,80,40.51,True,2.64,Pending,707,Approved,12.68,1.0,0.0,1.0,0.5415,0.5716,0.4,0.7,2.1635,1,1,Very_High,60.48,High
NHAI-UP-2026-1643,Highway,Uttar Pradesh,Aligarh,Rural_Agri,110.82,711.83,2026,619,18.98,False,2.38,Rejected,306,Stage_1_Pending,30.28,1.0,1.0,1.0,0.7923,0.4713,0.6,0.0,2.0485,0,0,High,73.37,High
NHAI-UP-2026-1644,Highway,Uttar Pradesh,Sitapur,Rural_Agri,174.17,1950.9,2026,582,38.59,False,2.78,Exempted,235,Not_Required,54.92,0.0,0.0,1.0,0.7847,0.4713,0.6,0.0,2.2435,0,0,High,43.23,Moderate
MoR-OD-2024-0494,Railway,Odisha,Cuttack,Tribal_Schedule_V,693.88,4077.86,2024,709,46.1,True,2.46,Pending,621,Approved,11.12,1.0,0.0,1.0,0.809,0.7152,0.8,0.7,2.8419,2,1,Very_High,73.16,High
NHAI-TN-2021-1052,Highway,Tamil Nadu,Kanyakumari,Rural_Agri,103.18,830.16,2021,164,27.83,False,2.03,Rejected,291,Not_Required,20.15,1.0,0.0,1.0,0.6292,0.4794,0.7,0.0,2.0178,5,0,High,57.51,High
MNRE-TN-2021-1053,Renewable_Energy,Tamil Nadu,Thanjavur,Urban,65.04,253.77,2021,642,3.84,False,2.39,Pending,107,Not_Required,18.11,0.5,0.0,1.0,0.7968,0.3818,0.7,0.0,1.8198,5,0,Medium,52.94,High
MNRE-AS-2025-0189,Renewable_Energy,Assam,Darrang,Rural_Agri,43.45,218.6,2025,273,16.67,False,2.25,Approved,166,Not_Required,23.8,0.0,0.0,1.0,0.6917,0.5284,0.85,0.0,1.6479,1,0,Medium,46.6,Moderate
NHAI-TN-2019-1054,Highway,Tamil Nadu,Chennai,Forest_Eco_Sensitive,144.1,909.1,2019,124,41.84,False,3.36,Approved,392,Approved,21.4,0.0,0.0,1.0,0.595,0.4794,0.7,0.0,2.1617,7,1,Very_High,41.91,Moderate
NHAI-HR-2019-0354,Highway,Haryana,Rewari,Rural_Agri,219.14,2149.31,2019,547,26.39,False,2.57,Approved,251,Not_Required,81.65,0.0,0.0,1.0,0.7771,0.4126,0.5,0.0,2.3427,7,0,High,41.1,Moderate
NHAI-KA-2025-1083,Highway,Karnataka,Dakshina Kannada,Urban,183.65,1147.34,2025,2144,14.19,False,1.75,Rejected,158,Not_Required,53.95,1.0,0.0,0.75,0.9452,0.4867,0.55,0.0,2.2663,1,0,Medium,55.67,High
NHAI-HP-2022-0098,Highway,Himachal Pradesh,Kinnaur,Forest_Eco_Sensitive,126.22,662.63,2022,54,37.15,False,3.37,Pending,664,Stage_1_Pending,0.0,1.0,1.0,1.0,0.4938,0.6619,0.75,0.0,2.1046,4,1,Very_High,71.14,High
MNRE-RJ-2022-1384,Renewable_Energy,Rajasthan,Kota,Urban,71.87,309.51,2022,338,15.41,False,1.31,Rejected,48,Not_Required,61.91,1.0,0.0,0.31,0.7179,0.4767,0.4,0.0,1.8625,4,0,Low,40.99,Moderate
MoR-RJ-2026-1385,Railway,Rajasthan,Kota,Rural_Agri,361.01,1454.96,2026,2105,20.2,False,3.99,Approved,340,Not_Required,57.08,0.0,0.0,1.0,0.943,0.5826,0.4,0.0,2.5587,0,0,High,42.0,Moderate
NHAI-WB-2022-0490,Highway,West Bengal,Birbhum,Rural_Agri,213.42,1392.28,2022,465,30.95,True,2.65,Pending,334,Not_Required,7.85,1.0,0.0,1.0,0.7571,0.4936,0.8,0.7,2.3313,4,0,High,72.25,High
NHAI-RJ-2022-1386,Highway,Rajasthan,Jodhpur,Rural_Agri,225.81,1743.0,2022,1262,14.87,False,2.7,Pending,344,Stage_1_Pending,32.79,1.0,1.0,1.0,0.88,0.5716,0.4,0.0,2.3557,4,0,High,70.9,High
NHAI-MP-2023-0941,Highway,Madhya Pradesh,Narmadapuram,Rural_Agri,185.61,1745.7,2023,309,30.7,False,2.11,Pending,362,Stage_1_Pending,32.09,1.0,1.0,1.0,0.7069,0.6087,0.5,0.0,2.2709,3,0,High,69.87,High
NHAI-MH-2023-1692,Highway,Maharashtra,Latur,Rural_Agri,162.82,195.38,2023,639,31.05,False,1.99,Exempted,248,Not_Required,76.86,0.0,0.0,0.99,0.7962,0.5256,0.6,0.0,2.2144,3,0,High,43.26,Moderate
MoR-DL-2022-0134,Railway,Delhi,South Delhi,Rural_Agri,498.0,2033.67,2022,2834,19.1,True,2.32,Approved,374,Not_Required,53.66,0.0,0.0,1.0,0.9796,0.3198,0.5,0.7,2.6981,4,1,Very_High,55.14,High
MoR-RJ-2022-1387,Railway,Rajasthan,Pali,Urban,393.85,3080.15,2022,2308,29.26,True,2.32,Approved,274,Not_Required,30.95,0.0,0.0,1.0,0.9543,0.5826,0.4,0.7,2.5964,4,0,High,52.7,High
MNRE-UP-2021-1645,Renewable_Energy,Uttar Pradesh,Sonbhadra,Rural_Agri,61.56,208.49,2021,384,30.55,False,2.72,Approved,301,Not_Required,0.0,0.0,0.0,1.0,0.7336,0.3761,0.6,0.0,1.7963,5,0,High,42.34,Moderate
MoR-UP-2023-1646,Railway,Uttar Pradesh,Bareilly,Rural_Agri,439.35,3152.08,2023,2067,40.19,True,2.8,Approved,383,Not_Required,51.02,0.0,0.0,1.0,0.9407,0.4761,0.6,0.7,2.6438,3,1,Very_High,56.46,High
NHAI-GJ-2020-1203,Highway,Gujarat,Junagadh,Rural_Agri,137.58,665.07,2020,245,26.46,False,2.12,Approved,449,Not_Required,26.78,0.0,0.0,1.0,0.6784,0.5459,0.55,0.0,2.1417,6,1,Very_High,40.37,Moderate
NHAI-RJ-2022-1388,Highway,Rajasthan,Dungarpur,Tribal_Schedule_V,110.73,777.67,2022,103,35.88,False,2.43,Pending,729,Stage_1_Pending,16.53,1.0,1.0,1.0,0.5723,0.5716,0.4,0.0,2.0482,4,1,Very_High,65.52,High
NHAI-TN-2020-1055,Highway,Tamil Nadu,Dindigul,Rural_Agri,204.86,1557.01,2020,587,15.89,True,2.77,Approved,238,Not_Required,76.82,0.0,0.0,1.0,0.7858,0.4794,0.7,0.7,2.3136,6,0,High,55.75,High
NHAI-UP-2021-1647,Highway,Uttar Pradesh,Bareilly,Rural_Agri,221.47,2046.26,2021,273,33.58,False,2.06,Approved,228,Not_Required,60.85,0.0,0.0,1.0,0.6917,0.4713,0.6,0.0,2.3473,5,0,High,41.6,Moderate
MNRE-JH-2024-0351,Renewable_Energy,Jharkhand,West Singhbhum,Tribal_Schedule_V,26.09,117.33,2024,15,26.08,False,2.7,Approved,623,Stage_1_Pending,32.74,0.0,1.0,1.0,0.3417,0.5647,0.55,0.0,1.4328,2,1,Very_High,49.48,Moderate
MoR-TN-2020-1056,Railway,Tamil Nadu,Tiruchirappalli,Forest_Eco_Sensitive,467.41,1324.72,2020,191,39.61,True,3.63,Approved,557,Approved,28.75,0.0,0.0,1.0,0.6479,0.5002,0.7,0.7,2.6706,6,1,Very_High,53.34,High
MoR-MP-2025-0942,Railway,Madhya Pradesh,Indore,Tribal_Schedule_V,325.14,846.9,2025,393,39.03,True,3.6,Rejected,463,Not_Required,0.0,1.0,0.0,1.0,0.7364,0.6,0.5,0.7,2.5134,1,1,Very_High,65.89,High
NHAI-RJ-2024-1389,Highway,Rajasthan,Dungarpur,Tribal_Schedule_V,79.16,683.69,2024,150,42.49,True,3.57,Exempted,478,Stage_1_Pending,0.0,0.0,1.0,1.0,0.6183,0.5716,0.4,0.7,1.904,2,1,Very_High,61.82,High
NHAI-GJ-2018-1204,Highway,Gujarat,Banaskantha,Tribal_Schedule_V,111.98,934.99,2018,121,30.08,False,3.4,Rejected,427,Not_Required,36.62,1.0,0.0,1.0,0.592,0.5459,0.55,0.0,2.053,8,1,Very_High,53.86,High
NHAI-TS-2023-0519,Highway,Telangana,Warangal,Rural_Agri,150.16,898.66,2023,772,33.16,False,2.38,Approved,362,Not_Required,23.41,0.0,0.0,1.0,0.8195,0.5578,0.5,0.0,2.1794,3,0,High,41.84,Moderate
MNRE-TN-2019-1057,Renewable_Energy,Tamil Nadu,Tiruppur,Rural_Agri,53.14,233.54,2019,164,34.46,False,2.59,Pending,278,Not_Required,33.41,1.0,0.0,1.0,0.6292,0.3818,0.7,0.0,1.7335,7,0,High,57.51,High
NHAI-TS-2021-0520,Highway,Telangana,Sangareddy,Rural_Agri,292.79,1861.33,2021,1063,47.96,True,2.15,Approved,241,Not_Required,10.25,0.0,0.0,1.0,0.8589,0.5578,0.5,0.7,2.468,5,0,High,53.03,High
NHAI-MH-2021-1693,Highway,Maharashtra,Mumbai City,Rural_Agri,168.96,594.86,2021,469,22.23,False,1.48,Approved,362,Not_Required,57.61,0.0,0.0,0.48,0.7582,0.5256,0.6,0.0,2.2303,5,0,High,33.67,Moderate
NHAI-AP-2023-0476,Highway,Andhra Pradesh,Annamayya,Rural_Agri,134.39,386.99,2023,167,20.19,False,2.7,Pending,290,Not_Required,23.49,1.0,0.0,1.0,0.6314,0.5669,0.75,0.0,2.1316,3,0,High,58.55,High
MoR-MN-2017-0028,Railway,Manipur,Imphal West,Tribal_Schedule_V,155.72,925.32,2017,372,47.48,False,2.92,Approved,449,Stage_1_Pending,26.87,0.0,1.0,1.0,0.7297,0.562,0.7,0.0,2.1951,9,1,Very_High,59.27,High
NHAI-KL-2024-0281,Highway,Kerala,Thiruvananthapuram,Rural_Agri,73.94,498.52,2024,276,33.1,False,1.57,Approved,336,Not_Required,56.56,0.0,0.0,0.57,0.693,0.5694,0.75,0.0,1.8747,2,0,High,37.1,Moderate
MNRE-AS-2021-0190,Renewable_Energy,Assam,Nagaon,Tribal_Schedule_V,64.28,342.98,2021,33,35.29,False,2.7,Rejected,376,Approved,12.15,1.0,0.0,1.0,0.4345,0.5284,0.85,0.0,1.8148,5,1,Very_High,57.1,High
MNRE-RJ-2019-1390,Renewable_Energy,Rajasthan,Bikaner,Forest_Eco_Sensitive,45.44,187.72,2019,10,50.24,True,3.41,Approved,653,Approved,3.13,0.0,0.0,1.0,0.2955,0.4767,0.4,0.7,1.6669,7,1,Very_High,41.17,Moderate
NHAI-CG-2019-0328,Highway,Chhattisgarh,Dhamtari,Forest_Eco_Sensitive,233.73,1463.35,2019,166,37.5,True,3.23,Pending,513,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6307,0.6694,0.55,0.7,2.3706,7,1,Very_High,80.04,Critical
MoR-BR-2024-0521,Railway,Bihar,Vaishali,Urban,264.18,1096.56,2024,1491,13.31,False,1.6,Approved,128,Not_Required,40.86,0.0,0.0,0.6,0.9005,0.4749,0.75,0.0,2.4235,2,0,Medium,41.26,Moderate
MoR-TN-2020-1058,Railway,Tamil Nadu,Villupuram,Urban,457.61,1639.99,2020,4592,30.14,False,1.8,Pending,153,Not_Required,72.52,0.5,0.0,0.8,1.0,0.5002,0.7,0.0,2.6614,6,0,Medium,53.0,High
NHAI-UP-2024-1648,Highway,Uttar Pradesh,Muzaffarnagar,Rural_Agri,174.84,1096.97,2024,279,39.46,True,2.98,Approved,394,Not_Required,15.76,0.0,0.0,1.0,0.6943,0.4713,0.6,0.7,2.2451,2,1,Very_High,52.15,High
MNRE-GJ-2025-1205,Renewable_Energy,Gujarat,Bharuch,Rural_Agri,11.32,42.43,2025,60,12.57,False,2.2,Pending,259,Not_Required,52.7,1.0,0.0,1.0,0.5066,0.4634,0.55,0.0,1.0906,1,0,High,52.36,High
MoR-KA-2022-1085,Railway,Karnataka,Vijayapura,Urban,200.91,1383.15,2022,735,12.19,False,1.48,Rejected,175,Not_Required,50.46,1.0,0.0,0.48,0.8134,0.5163,0.55,0.0,2.3052,4,0,Medium,48.64,Moderate
MNRE-MP-2024-0943,Renewable_Energy,Madhya Pradesh,Shahdol,Urban,80.58,226.77,2024,548,7.69,False,1.91,Approved,119,Not_Required,90.9,0.0,0.0,0.91,0.7773,0.5082,0.5,0.0,1.9116,2,0,Medium,39.53,Moderate
MoR-KL-2021-0282,Railway,Kerala,Kannur,Rural_Agri,542.7,2005.87,2021,1371,41.42,False,2.57,Rejected,356,Not_Required,22.82,1.0,0.0,1.0,0.8902,0.6686,0.75,0.0,2.7354,5,0,High,63.08,High
MNRE-MP-2024-0944,Renewable_Energy,Madhya Pradesh,Bhopal,Rural_Agri,63.5,307.81,2024,249,29.06,True,2.51,Approved,347,Not_Required,34.07,0.0,0.0,1.0,0.6804,0.5082,0.5,0.7,1.8096,2,0,High,49.91,Moderate
NHAI-OD-2018-0495,Highway,Odisha,Sundargarh,Tribal_Schedule_V,292.54,1719.11,2018,1070,66.61,True,3.4,Pending,558,Stage_1_Pending,0.0,1.0,1.0,1.0,0.8597,0.6207,0.8,0.7,2.4677,8,1,Very_High,89.04,Critical
MoR-KA-2019-1086,Railway,Karnataka,Vijayapura,Urban,120.2,790.43,2019,2540,10.61,False,1.62,Approved,146,Not_Required,51.24,0.0,0.0,0.62,0.9661,0.5163,0.55,0.0,2.0835,7,0,Medium,38.76,Moderate
MNRE-MP-2024-0945,Renewable_Energy,Madhya Pradesh,Betul,Tribal_Schedule_V,37.11,136.99,2024,76,49.99,True,3.58,Approved,684,Not_Required,0.0,0.0,0.0,1.0,0.5353,0.5082,0.5,0.7,1.581,2,1,Very_High,47.37,Moderate
NHAI-TN-2024-1059,Highway,Tamil Nadu,Chengalpattu,Rural_Agri,242.62,1352.16,2024,349,21.07,False,2.75,Approved,297,Not_Required,80.1,0.0,0.0,1.0,0.7218,0.4794,0.7,0.0,2.3867,2,0,High,44.13,Moderate
MNRE-KL-2020-0283,Renewable_Energy,Kerala,Kozhikode,Forest_Eco_Sensitive,53.72,254.49,2020,108,19.93,False,2.11,Exempted,509,Approved,49.24,0.0,0.0,1.0,0.5781,0.5115,0.75,0.0,1.7381,6,1,Very_High,42.62,Moderate
MNRE-AP-2018-0477,Renewable_Energy,Andhra Pradesh,Visakhapatnam,Rural_Agri,57.82,283.28,2018,108,15.84,False,1.99,Pending,286,Not_Required,19.94,1.0,0.0,0.99,0.5781,0.4559,0.75,0.0,1.7695,8,0,High,57.44,High
MoR-MP-2022-0946,Railway,Madhya Pradesh,Ratlam,Tribal_Schedule_V,332.23,1920.99,2022,828,31.1,True,2.92,Exempted,499,Not_Required,0.0,0.0,0.0,1.0,0.8281,0.6,0.5,0.7,2.5227,4,1,Very_High,52.49,High
MoR-UP-2021-1649,Railway,Uttar Pradesh,Gorakhpur,Urban,219.41,1316.13,2021,1671,17.47,False,1.77,Approved,194,Not_Required,85.34,0.0,0.0,0.77,0.9145,0.4761,0.6,0.0,2.3432,5,0,High,41.48,Moderate
MoR-RJ-2024-1391,Railway,Rajasthan,Alwar,Rural_Agri,295.8,2162.95,2024,1695,30.58,False,1.97,Approved,497,Stage_1_Pending,12.34,0.0,1.0,0.97,0.9163,0.5826,0.4,0.0,2.4725,2,1,Very_High,56.01,High
MoR-MH-2015-1694,Railway,Maharashtra,Ahmednagar,Rural_Agri,240.52,1267.07,2015,1184,40.59,False,2.11,Pending,189,Not_Required,23.89,1.0,0.0,1.0,0.8721,0.5481,0.6,0.0,2.383,11,0,High,59.76,High
MoR-TN-2026-1060,Railway,Tamil Nadu,Erode,Rural_Agri,399.58,2805.11,2026,1694,33.41,True,1.94,Approved,312,Not_Required,40.89,0.0,0.0,0.94,0.9162,0.5002,0.7,0.7,2.6027,0,0,High,56.98,High
NHAI-PB-2023-0363,Highway,Punjab,Firozpur,Rural_Agri,190.48,1367.92,2023,525,32.15,False,2.17,Pending,153,Not_Required,16.44,0.5,0.0,1.0,0.772,0.4404,0.5,0.0,2.2821,3,0,Medium,48.51,Moderate
MNRE-MH-2021-1695,Renewable_Energy,Maharashtra,Raigad,Rural_Agri,75.36,272.23,2021,475,19.27,False,3.09,Pending,312,Not_Required,30.41,1.0,0.0,1.0,0.7597,0.4653,0.6,0.0,1.8829,5,0,High,57.8,High
MNRE-UP-2024-1650,Renewable_Energy,Uttar Pradesh,Meerut,Tribal_Schedule_V,5.32,27.13,2024,12,40.13,True,2.85,Pending,587,Not_Required,0.0,1.0,0.0,1.0,0.3161,0.3761,0.6,0.7,0.8007,2,1,Very_High,60.53,High
NHAI-JH-2016-0353,Highway,Jharkhand,East Singhbhum,Tribal_Schedule_V,262.66,1901.44,2016,397,29.17,False,2.61,Pending,659,Not_Required,32.66,1.0,0.0,1.0,0.7377,0.6928,0.55,0.0,2.421,10,1,Very_High,56.41,High
NHAI-WB-2016-0493,Highway,West Bengal,Purulia,Rural_Agri,232.61,1173.39,2016,880,24.36,False,2.24,Rejected,181,Not_Required,45.01,1.0,0.0,1.0,0.8356,0.4936,0.8,0.0,2.3685,10,0,High,63.12,High
MoR-WB-2016-0494,Railway,West Bengal,Cooch Behar,Rural_Agri,606.55,3359.59,2016,2664,23.78,False,2.41,Pending,204,Not_Required,12.95,1.0,0.0,1.0,0.972,0.5051,0.8,0.0,2.7836,10,0,High,65.51,High
NHAI-RJ-2021-1392,Highway,Rajasthan,Udaipur,Rural_Agri,154.16,646.84,2021,405,34.27,False,2.51,Approved,247,Not_Required,67.12,0.0,0.0,1.0,0.7401,0.5716,0.4,0.0,2.1908,5,0,High,38.45,Moderate
NHAI-WB-2019-0495,Highway,West Bengal,Howrah,Forest_Eco_Sensitive,453.95,2731.81,2019,961,44.86,False,2.1,Approved,581,Stage_1_Pending,28.62,0.0,1.0,1.0,0.8464,0.4936,0.8,0.0,2.658,7,1,Very_High,63.31,High
NHAI-UP-2018-1651,Highway,Uttar Pradesh,Muzaffarnagar,Rural_Agri,210.18,995.12,2018,344,25.57,False,2.55,Pending,265,Approved,22.5,1.0,0.0,1.0,0.7201,0.4713,0.6,0.0,2.3247,8,0,High,57.1,High
MoR-MP-2024-0947,Railway,Madhya Pradesh,Sagar,Tribal_Schedule_V,310.54,860.21,2024,926,45.01,True,3.64,Approved,504,Approved,0.0,0.0,0.0,1.0,0.8419,0.6,0.5,0.7,2.4935,2,1,Very_High,52.73,High
NHAI-JH-2019-0354,Highway,Jharkhand,Deoghar,Tribal_Schedule_V,278.77,1916.22,2019,234,28.95,False,1.79,Pending,513,Approved,33.89,1.0,0.0,0.79,0.6728,0.6928,0.55,0.0,2.4468,7,1,Very_High,51.6,High
NHAI-MH-2024-1696,Highway,Maharashtra,Bhandara,Rural_Agri,75.16,512.32,2024,431,23.37,False,2.59,Approved,307,Not_Required,73.67,0.0,0.0,1.0,0.7478,0.5256,0.6,0.0,1.8817,2,0,High,42.59,Moderate
NHAI-MN-2017-0029,Highway,Manipur,Imphal West,Forest_Eco_Sensitive,50.56,393.25,2017,48,33.62,True,2.31,Rejected,656,Stage_1_Pending,6.84,1.0,1.0,1.0,0.4796,0.6528,0.7,0.7,1.7123,9,1,Very_High,80.39,Critical
NHAI-TS-2017-0521,Highway,Telangana,Bhadradri Kothagudem,Rural_Agri,201.02,1446.06,2017,782,26.65,False,2.55,Approved,315,Not_Required,42.71,0.0,0.0,1.0,0.8211,0.5578,0.5,0.0,2.3054,9,0,High,41.87,Moderate
MNRE-UP-2016-1652,Renewable_Energy,Uttar Pradesh,Ayodhya,Rural_Agri,33.86,87.0,2016,104,9.09,False,2.56,Approved,151,Not_Required,68.93,0.0,0.0,1.0,0.5735,0.3761,0.6,0.0,1.5423,10,0,Medium,39.54,Moderate
NHAI-GJ-2024-1206,Highway,Gujarat,Kutch,Rural_Agri,113.77,643.29,2024,489,17.9,False,1.96,Pending,486,Stage_1_Pending,31.7,1.0,1.0,0.96,0.7633,0.5459,0.55,0.0,2.0598,2,1,Very_High,71.16,High
NHAI-TS-2024-0522,Highway,Telangana,Nalgonda,Rural_Agri,236.91,1928.97,2024,1269,35.67,False,2.06,Pending,324,Not_Required,34.96,1.0,0.0,1.0,0.8807,0.5578,0.5,0.0,2.3764,2,0,High,57.91,High
MNRE-KA-2020-1087,Renewable_Energy,Karnataka,Kalaburagi,Forest_Eco_Sensitive,112.58,277.36,2020,180,30.84,False,2.6,Approved,569,Stage_1_Pending,10.52,0.0,1.0,1.0,0.6406,0.4418,0.55,0.0,2.0553,6,1,Very_High,54.71,High
NHAI-TN-2024-1061,Highway,Tamil Nadu,Ranipet,Rural_Agri,291.1,2281.05,2024,3297,26.75,False,2.79,Approved,363,Not_Required,48.91,0.0,0.0,1.0,0.9983,0.4794,0.7,0.0,2.4655,2,0,High,48.97,Moderate
NHAI-UP-2020-1653,Highway,Uttar Pradesh,Ghaziabad,Urban,159.51,1525.75,2020,634,8.58,False,1.78,Exempted,177,Not_Required,40.3,0.0,0.0,0.78,0.7952,0.4713,0.6,0.0,2.2055,6,0,Medium,39.57,Moderate
NHAI-MH-2023-1697,Highway,Maharashtra,Mumbai City,Tribal_Schedule_V,173.3,1065.25,2023,284,46.29,False,4.0,Approved,709,Stage_1_Pending,0.0,0.0,1.0,1.0,0.6965,0.5256,0.6,0.0,2.2413,3,1,Very_High,56.69,High
MNRE-JK-2025-0077,Renewable_Energy,Jammu and Kashmir,Kathua,Forest_Eco_Sensitive,27.91,108.12,2025,11,46.03,True,3.41,Rejected,686,Stage_1_Pending,0.0,1.0,1.0,1.0,0.3062,0.5649,0.7,0.7,1.461,1,1,Very_High,77.36,Critical
NHAI-MH-2022-1698,Highway,Maharashtra,Solapur,Urban,78.86,708.53,2022,611,10.26,False,1.57,Exempted,123,Not_Required,71.05,0.0,0.0,0.57,0.7907,0.5256,0.6,0.0,1.9023,4,0,Medium,35.81,Moderate
NHAI-WB-2025-0496,Highway,West Bengal,Purba Bardhaman,Tribal_Schedule_V,92.83,402.51,2025,120,55.41,False,2.63,Approved,730,Stage_1_Pending,19.63,0.0,1.0,1.0,0.591,0.4936,0.8,0.0,1.9723,1,1,Very_High,58.84,High
MNRE-AP-2019-0478,Renewable_Energy,Andhra Pradesh,YSR Kadapa,Forest_Eco_Sensitive,40.84,149.65,2019,50,19.03,False,2.75,Pending,417,Stage_1_Pending,22.76,1.0,1.0,1.0,0.4845,0.4559,0.75,0.0,1.6216,7,1,Very_High,70.98,High
NHAI-RJ-2019-1393,Highway,Rajasthan,Alwar,Tribal_Schedule_V,54.84,617.47,2019,80,31.58,False,3.55,Rejected,471,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5415,0.5716,0.4,0.0,1.7469,7,1,Very_High,64.98,High
NHAI-RJ-2024-1394,Highway,Rajasthan,Barmer,Tribal_Schedule_V,189.14,809.44,2024,349,62.35,True,4.0,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7218,0.5716,0.4,0.7,2.2791,2,1,Very_High,78.63,Critical
NHAI-OD-2018-0496,Highway,Odisha,Cuttack,Rural_Agri,248.33,869.81,2018,549,40.46,False,2.63,Pending,290,Not_Required,13.58,1.0,0.0,1.0,0.7775,0.6207,0.8,0.0,2.3968,8,0,High,62.11,High
MNRE-UP-2017-1654,Renewable_Energy,Uttar Pradesh,Sonbhadra,Urban,117.53,468.58,2017,1076,21.0,False,2.2,Pending,108,Not_Required,60.1,0.5,0.0,1.0,0.8603,0.3761,0.6,0.0,2.0738,9,0,Medium,52.06,High
NHAI-UP-2023-1655,Highway,Uttar Pradesh,Mathura,Rural_Agri,142.05,912.06,2023,917,8.63,False,1.89,Pending,338,Not_Required,40.71,1.0,0.0,0.89,0.8407,0.4713,0.6,0.0,2.1555,3,0,High,57.29,High
MNRE-AP-2018-0479,Renewable_Energy,Andhra Pradesh,SPSR Nellore,Urban,50.31,228.6,2018,705,12.56,False,1.91,Pending,108,Not_Required,15.12,0.5,0.0,0.91,0.8083,0.4559,0.75,0.0,1.7102,8,0,Medium,52.57,High
NHAI-UP-2016-1656,Highway,Uttar Pradesh,Muzaffarnagar,Forest_Eco_Sensitive,258.07,2505.87,2016,271,65.35,True,2.67,Rejected,504,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6908,0.4713,0.6,0.7,2.4134,10,1,Very_High,82.09,Critical
MoR-HR-2021-0355,Railway,Haryana,Rohtak,Rural_Agri,230.72,1072.72,2021,722,31.95,False,2.3,Pending,353,Not_Required,67.3,1.0,0.0,1.0,0.8112,0.4287,0.5,0.0,2.365,5,0,High,56.7,High
MNRE-MP-2023-0948,Renewable_Energy,Madhya Pradesh,Jabalpur,Rural_Agri,24.41,76.04,2023,132,24.68,False,2.04,Rejected,228,Not_Required,0.0,1.0,0.0,1.0,0.6026,0.5082,0.5,0.0,1.405,3,0,High,53.05,High
MNRE-GJ-2018-1207,Renewable_Energy,Gujarat,Surendranagar,Rural_Agri,43.61,169.63,2018,100,20.66,False,1.88,Approved,215,Not_Required,43.29,0.0,0.0,0.88,0.5687,0.4634,0.55,0.0,1.6494,8,0,High,36.35,Moderate
MNRE-MH-2024-1699,Renewable_Energy,Maharashtra,Nashik,Rural_Agri,38.87,120.96,2024,198,27.08,False,2.24,Approved,221,Not_Required,54.37,0.0,0.0,1.0,0.6523,0.4653,0.6,0.0,1.6006,2,0,High,40.91,Moderate
NHAI-GJ-2020-1208,Highway,Gujarat,Sabarkantha,Tribal_Schedule_V,112.83,796.74,2020,190,80.92,True,2.12,Rejected,658,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6472,0.5459,0.55,0.7,2.0563,6,1,Very_High,80.33,Critical
MoR-RJ-2018-1395,Railway,Rajasthan,Bhilwara,Forest_Eco_Sensitive,146.97,654.53,2018,98,34.11,False,2.44,Pending,597,Stage_1_Pending,0.0,1.0,1.0,1.0,0.5662,0.5826,0.4,0.0,2.1702,8,1,Very_High,65.41,High
NHAI-BR-2020-0522,Highway,Bihar,Vaishali,Rural_Agri,164.68,841.95,2020,508,25.56,False,1.81,Approved,363,Not_Required,69.66,0.0,0.0,0.81,0.768,0.4694,0.75,0.0,2.2193,6,0,High,42.61,Moderate
NHAI-TN-2022-1062,Highway,Tamil Nadu,Kanchipuram,Tribal_Schedule_V,157.03,1135.73,2022,198,44.08,False,3.14,Approved,589,Not_Required,24.52,0.0,0.0,1.0,0.6523,0.4794,0.7,0.0,2.1987,4,1,Very_High,42.91,Moderate
NHAI-GJ-2025-1209,Highway,Gujarat,Anand,Urban,150.97,1003.16,2025,1490,11.14,False,1.74,Pending,111,Not_Required,10.11,0.5,0.0,0.74,0.9004,0.5459,0.55,0.0,2.1818,1,0,Medium,47.21,Moderate
